Latitude,Longitude,Year-Month,Temperature
53.75,8.25,1995-01,278.096
53.75,8.25,1995-02,278.156
53.75,8.25,1995-03,278.304
53.75,8.25,1995-04,280.804
53.75,8.25,1995-05,284.445
53.75,8.25,1995-06,287.796
53.75,8.25,1995-07,292.093
53.75,8.25,1995-08,293.538
53.75,8.25,1995-09,289.625
53.75,8.25,1995-10,286.499
53.75,8.25,1995-11,282.178
53.75,8.25,1995-12,278.770
53.75,8.25,1996-01,276.021
53.75,8.25,1996-02,273.397
53.75,8.25,1996-03,274.290
53.75,8.25,1996-04,278.350
53.75,8.25,1996-05,282.638
53.75,8.25,1996-06,286.820
53.75,8.25,1996-07,289.191
53.75,8.25,1996-08,291.505
53.75,8.25,1996-09,288.647
53.75,8.25,1996-10,285.765
53.75,8.25,1996-11,282.206
53.75,8.25,1996-12,277.911
53.75,8.25,1997-01,275.103
53.75,8.25,1997-02,275.975
53.75,8.25,1997-03,278.702
53.75,8.25,1997-04,280.791
53.75,8.25,1997-05,284.016
53.75,8.25,1997-06,288.577
53.75,8.25,1997-07,291.670
53.75,8.25,1997-08,294.137
53.75,8.25,1997-09,290.457
53.75,8.25,1997-10,285.931
53.75,8.25,1997-11,281.114
53.75,8.25,1997-12,278.611
53.75,8.25,1998-01,277.709
53.75,8.25,1998-02,277.002
53.75,8.25,1998-03,279.014
53.75,8.25,1998-04,281.582
53.75,8.25,1998-05,286.137
53.75,8.25,1998-06,289.027
53.75,8.25,1998-07,290.363
53.75,8.25,1998-08,291.121
53.75,8.25,1998-09,288.675
53.75,8.25,1998-10,284.806
53.75,8.25,1998-11,280.949
53.75,8.25,1998-12,277.612
53.75,8.25,1999-01,277.275
53.75,8.25,1999-02,276.530
53.75,8.25,1999-03,278.167
53.75,8.25,1999-04,282.159
53.75,8.25,1999-05,285.335
53.75,8.25,1999-06,289.449
53.75,8.25,1999-07,292.019
53.75,8.25,1999-08,292.232
53.75,8.25,1999-09,291.666
53.75,8.25,1999-10,286.445
53.75,8.25,1999-11,282.336
53.75,8.25,1999-12,278.743
53.75,8.25,2000-01,277.555
53.75,8.25,2000-02,277.929
53.75,8.25,2000-03,279.262
53.75,8.25,2000-04,281.482
53.75,8.25,2000-05,286.814
53.75,8.25,2000-06,289.111
53.75,8.25,2000-07,289.634
53.75,8.25,2000-08,291.327
53.75,8.25,2000-09,289.521
53.75,8.25,2000-10,286.432
53.75,8.25,2000-11,282.782
53.75,8.25,2000-12,280.296
53.75,8.25,2001-01,277.458
53.75,8.25,2001-02,276.926
53.75,8.25,2001-03,277.199
53.75,8.25,2001-04,279.738
53.75,8.25,2001-05,284.529
53.75,8.25,2001-06,288.097
53.75,8.25,2001-07,291.902
53.75,8.25,2001-08,292.834
53.75,8.25,2001-09,289.246
53.75,8.25,2001-10,287.253
53.75,8.25,2001-11,283.283
53.75,8.25,2001-12,279.674
53.75,8.25,2002-01,276.894
53.75,8.25,2002-02,279.013
53.75,8.25,2002-03,279.114
53.75,8.25,2002-04,281.710
53.75,8.25,2002-05,285.605
53.75,8.25,2002-06,289.833
53.75,8.25,2002-07,290.942
53.75,8.25,2002-08,293.537
53.75,8.25,2002-09,291.410
53.75,8.25,2002-10,285.813
53.75,8.25,2002-11,281.125
53.75,8.25,2002-12,278.668
53.75,8.25,2003-01,275.411
53.75,8.25,2003-02,275.058
53.75,8.25,2003-03,277.685
53.75,8.25,2003-04,280.981
53.75,8.25,2003-05,285.684
53.75,8.25,2003-06,290.860
53.75,8.25,2003-07,292.781
53.75,8.25,2003-08,294.040
53.75,8.25,2003-09,290.294
53.75,8.25,2003-10,285.317
53.75,8.25,2003-11,281.618
53.75,8.25,2003-12,278.998
53.75,8.25,2004-01,276.928
53.75,8.25,2004-02,277.523
53.75,8.25,2004-03,278.066
53.75,8.25,2004-04,281.911
53.75,8.25,2004-05,285.339
53.75,8.25,2004-06,288.966
53.75,8.25,2004-07,290.606
53.75,8.25,2004-08,293.453
53.75,8.25,2004-09,289.757
53.75,8.25,2004-10,285.572
53.75,8.25,2004-11,282.244
53.75,8.25,2004-12,279.297
53.75,8.25,2005-01,278.318
53.75,8.25,2005-02,276.084
53.75,8.25,2005-03,276.541
53.75,8.25,2005-04,281.329
53.75,8.25,2005-05,284.943
53.75,8.25,2005-06,288.437
53.75,8.25,2005-07,291.974
53.75,8.25,2005-08,290.764
53.75,8.25,2005-09,290.460
53.75,8.25,2005-10,287.065
53.75,8.25,2005-11,284.220
53.75,8.25,2005-12,279.743
53.75,8.25,2006-01,276.870
53.75,8.25,2006-02,275.396
53.75,8.25,2006-03,275.668
53.75,8.25,2006-04,280.345
53.75,8.25,2006-05,285.032
53.75,8.25,2006-06,288.925
53.75,8.25,2006-07,293.923
53.75,8.25,2006-08,292.940
53.75,8.25,2006-09,290.901
53.75,8.25,2006-10,288.267
53.75,8.25,2006-11,283.749
53.75,8.25,2006-12,281.454
53.75,8.25,2007-01,279.922
53.75,8.25,2007-02,278.390
53.75,8.25,2007-03,280.060
53.75,8.25,2007-04,283.616
53.75,8.25,2007-05,287.035
53.75,8.25,2007-06,290.389
53.75,8.25,2007-07,291.384
53.75,8.25,2007-08,291.889
53.75,8.25,2007-09,288.878
53.75,8.25,2007-10,286.091
53.75,8.25,2007-11,281.789
53.75,8.25,2007-12,279.049
53.75,8.25,2008-01,277.704
53.75,8.25,2008-02,277.877
53.75,8.25,2008-03,279.044
53.75,8.25,2008-04,281.422
53.75,8.25,2008-05,286.863
53.75,8.25,2008-06,289.593
53.75,8.25,2008-07,291.464
53.75,8.25,2008-08,291.847
53.75,8.25,2008-09,289.590
53.75,8.25,2008-10,285.900
53.75,8.25,2008-11,282.084
53.75,8.25,2008-12,278.617
53.75,8.25,2009-01,276.077
53.75,8.25,2009-02,275.336
53.75,8.25,2009-03,277.889
53.75,8.25,2009-04,282.665
53.75,8.25,2009-05,286.003
53.75,8.25,2009-06,288.575
53.75,8.25,2009-07,291.954
53.75,8.25,2009-08,292.583
53.75,8.25,2009-09,289.859
53.75,8.25,2009-10,284.952
53.75,8.25,2009-11,282.756
53.75,8.25,2009-12,279.599
53.75,8.25,2010-01,276.099
53.75,8.25,2010-02,274.209
53.75,8.25,2010-03,276.029
53.75,8.25,2010-04,281.276
53.75,8.25,2010-05,283.987
53.75,8.25,2010-06,288.039
53.75,8.25,2010-07,292.986
53.75,8.25,2010-08,292.338
53.75,8.25,2010-09,288.948
53.75,8.25,2010-10,285.341
53.75,8.25,2010-11,281.797
53.75,7.75,1993-01,277.669
53.75,7.75,1993-02,277.277
53.75,7.75,1993-03,277.393
53.75,7.75,1993-04,279.773
53.75,7.75,1993-05,283.802
53.75,7.75,1993-06,287.519
53.75,7.75,1993-07,289.247
53.75,7.75,1993-08,289.786
53.75,7.75,1993-09,288.293
53.75,7.75,1993-10,285.618
53.75,7.75,1993-11,281.669
53.75,7.75,1993-12,277.755
53.75,7.75,1994-01,277.456
53.75,7.75,1994-02,276.439
53.75,7.75,1994-03,277.289
53.75,7.75,1994-04,280.377
53.75,7.75,1994-05,283.642
53.75,7.75,1994-06,286.920
53.75,7.75,1994-07,291.827
53.75,7.75,1994-08,292.171
53.75,7.75,1994-09,289.249
53.75,7.75,1994-10,285.817
53.75,7.75,1994-11,282.599
53.75,7.75,1994-12,280.799
53.75,7.75,1995-01,278.113
53.75,7.75,1995-02,278.357
53.75,7.75,1995-03,278.664
53.75,7.75,1995-04,280.346
53.75,7.75,1995-05,283.441
53.75,7.75,1995-06,287.1
53.75,7.75,1995-07,290.919
53.75,7.75,1995-08,292.493
53.75,7.75,1995-09,290.078
53.75,7.75,1995-10,287.142
53.75,7.75,1995-11,283.328
53.75,7.75,1995-12,279.275
53.75,7.75,1996-01,276.121
53.75,7.75,1996-02,273.503
53.75,7.75,1996-03,273.586
53.75,7.75,1996-04,276.880
53.75,7.75,1996-05,280.938
53.75,7.75,1996-06,285.692
53.75,7.75,1996-07,288.411
53.75,7.75,1996-08,290.465
53.75,7.75,1996-09,289.083
53.75,7.75,1996-10,286.425
53.75,7.75,1996-11,282.907
53.75,7.75,1996-12,278.720
53.75,7.75,1997-01,275.823
53.75,7.75,1997-02,275.697
53.75,7.75,1997-03,277.977
53.75,7.75,1997-04,280.128
53.75,7.75,1997-05,282.863
53.75,7.75,1997-06,287.049
53.75,7.75,1997-07,290.547
53.75,7.75,1997-08,293.354
53.75,7.75,1997-09,290.996
53.75,7.75,1997-10,286.725
53.75,7.75,1997-11,282.289
53.75,7.75,1997-12,279.121
53.75,7.75,1998-01,277.989
53.75,7.75,1998-02,277.511
53.75,7.75,1998-03,278.947
53.75,7.75,1998-04,281.120
53.75,7.75,1998-05,284.661
53.75,7.75,1998-06,288.035
53.75,7.75,1998-07,289.798
53.75,7.75,1998-08,290.670
53.75,7.75,1998-09,288.981
53.75,7.75,1998-10,285.581
53.75,7.75,1998-11,281.745
53.75,7.75,1998-12,278.266
53.75,7.75,1999-01,277.664
53.75,7.75,1999-02,277.203
53.75,7.75,1999-03,278.230
53.75,7.75,1999-04,281.279
53.75,7.75,1999-05,284.087
53.75,7.75,1999-06,288.445
53.75,7.75,1999-07,291.110
53.75,7.75,1999-08,291.787
53.75,7.75,1999-09,291.666
53.75,7.75,1999-10,287.347
53.75,7.75,1999-11,283.341
53.75,7.75,1999-12,279.633
53.75,7.75,2000-01,277.837
53.75,7.75,2000-02,278.214
53.75,7.75,2000-03,278.900
53.75,7.75,2000-04,280.754
53.75,7.75,2000-05,285.067
53.75,7.75,2000-06,287.932
53.75,7.75,2000-07,289.026
53.75,7.75,2000-08,290.624
53.75,7.75,2000-09,289.910
53.75,7.75,2000-10,287.038
53.75,7.75,2000-11,283.081
53.75,7.75,2000-12,280.625
53.75,7.75,2001-01,277.851
53.75,7.75,2001-02,277.043
53.75,7.75,2001-03,277.102
53.75,7.75,2001-04,279.046
53.75,7.75,2001-05,283.266
53.75,7.75,2001-06,287.260
53.75,7.75,2001-07,291.006
53.75,7.75,2001-08,292.180
53.75,7.75,2001-09,289.625
53.75,7.75,2001-10,287.580
53.75,7.75,2001-11,284.053
53.75,7.75,2001-12,280.788
53.75,7.75,2002-01,277.380
53.75,7.75,2002-02,279.143
53.75,7.75,2002-03,279.185
53.75,7.75,2002-04,281.026
53.75,7.75,2002-05,284.364
53.75,7.75,2002-06,288.678
53.75,7.75,2002-07,290.146
53.75,7.75,2002-08,292.697
53.75,7.75,2002-09,291.725
53.75,7.75,2002-10,286.839
53.75,7.75,2002-11,281.956
53.75,7.75,2002-12,279.175
53.75,7.75,2003-01,275.911
53.75,7.75,2003-02,275.838
53.75,7.75,2003-03,277.345
53.75,7.75,2003-04,279.930
53.75,7.75,2003-05,284.612
53.75,7.75,2003-06,289.537
53.75,7.75,2003-07,291.790
53.75,7.75,2003-08,293.362
53.75,7.75,2003-09,290.902
53.75,7.75,2003-10,286.516
53.75,7.75,2003-11,282.543
53.75,7.75,2003-12,280.253
53.75,7.75,2004-01,277.487
53.75,7.75,2004-02,277.950
53.75,7.75,2004-03,277.975
53.75,7.75,2004-04,281.020
53.75,7.75,2004-05,284.241
53.75,7.75,2004-06,288.149
53.75,7.75,2004-07,290.137
53.75,7.75,2004-08,292.593
53.75,7.75,2004-09,290.194
53.75,7.75,2004-10,286.305
53.75,7.75,2004-11,283.209
53.75,7.75,2004-12,280.059
53.75,7.75,2005-01,278.597
53.75,7.75,2005-02,276.914
53.75,7.75,2005-03,276.706
53.75,7.75,2005-04,280.177
53.75,7.75,2005-05,283.776
53.75,7.75,2005-06,287.496
53.75,7.75,2005-07,290.884
53.75,7.75,2005-08,290.382
53.75,7.75,2005-09,290.361
53.75,7.75,2005-10,287.732
53.75,7.75,2005-11,284.753
53.75,7.75,2005-12,280.514
53.75,7.75,2006-01,277.567
53.75,7.75,2006-02,276.145
53.75,7.75,2006-03,275.893
53.75,7.75,2006-04,279.478
53.75,7.75,2006-05,283.659
53.75,7.75,2006-06,287.512
53.75,7.75,2006-07,292.212
53.75,7.75,2006-08,292.472
53.75,7.75,2006-09,291.109
53.75,7.75,2006-10,289.100
53.75,7.75,2006-11,284.727
53.75,7.75,2006-12,281.988
53.75,7.75,2007-01,280.424
53.75,7.75,2007-02,278.754
53.75,7.75,2007-03,279.920
53.75,7.75,2007-04,282.644
53.75,7.75,2007-05,285.670
53.75,7.75,2007-06,289.570
53.75,7.75,2007-07,290.848
53.75,7.75,2007-08,291.559
53.75,7.75,2007-09,289.226
53.75,7.75,2007-10,286.931
53.75,7.75,2007-11,282.945
53.75,7.75,2007-12,280.134
53.75,7.75,2008-01,278.285
53.75,7.75,2008-02,278.331
53.75,7.75,2008-03,278.980
53.75,7.75,2008-04,280.676
53.75,7.75,2008-05,285.067
53.75,7.75,2008-06,288.521
53.75,7.75,2008-07,291.015
53.75,7.75,2008-08,291.578
53.75,7.75,2008-09,290.021
53.75,7.75,2008-10,286.628
53.75,7.75,2008-11,283.050
53.75,7.75,2008-12,279.586
53.75,7.75,2009-01,277.370
53.75,7.75,2009-02,275.828
53.75,7.75,2009-03,277.236
53.75,7.75,2009-04,281.188
53.75,7.75,2009-05,284.599
53.75,7.75,2009-06,287.676
53.75,7.75,2009-07,291.021
53.75,7.75,2009-08,292.156
53.75,7.75,2009-09,290.349
53.75,7.75,2009-10,286.179
53.75,7.75,2009-11,283.352
53.75,7.75,2009-12,280.210
53.75,7.75,2010-01,276.531
53.75,7.75,2010-02,274.498
53.75,7.75,2010-03,275.453
53.75,7.75,2010-04,279.741
53.75,7.75,2010-05,282.779
53.75,7.75,2010-06,286.929
53.75,7.75,2010-07,291.342
53.75,7.75,2010-08,292.136
53.75,7.75,2010-09,289.473
53.75,7.75,2010-10,286.164
53.75,7.75,2010-11,282.526
53.0,5.0,1993-01,278.500
53.0,5.0,1993-02,278.038
53.0,5.0,1993-03,277.807
53.0,5.0,1993-04,281.434
53.0,5.0,1993-05,286.239
53.0,5.0,1993-06,288.967
53.0,5.0,1993-07,290.489
53.0,5.0,1993-08,290.358
53.0,5.0,1993-09,288.351
53.0,5.0,1993-10,285.787
53.0,5.0,1993-11,282.024
53.0,5.0,1993-12,278.664
53.0,5.0,1994-01,277.899
53.0,5.0,1994-02,276.968
53.0,5.0,1994-03,278.166
53.0,5.0,1994-04,281.059
53.0,5.0,1994-05,285.319
53.0,5.0,1994-06,287.925
53.0,5.0,1994-07,293.152
53.0,5.0,1994-08,292.797
53.0,5.0,1994-09,288.843
53.0,5.0,1994-10,285.622
53.0,5.0,1994-11,283.643
53.0,5.0,1994-12,281.878
53.0,5.0,1995-01,278.642
53.0,5.0,1995-02,279.159
53.0,5.0,1995-03,279.179
53.0,5.0,1995-04,281.656
53.0,5.0,1995-05,285.525
53.0,5.0,1995-06,288.270
53.0,5.0,1995-07,292.318
53.0,5.0,1995-08,293.776
53.0,5.0,1995-09,289.798
53.0,5.0,1995-10,287.245
53.0,5.0,1995-11,283.554
53.0,5.0,1995-12,280.073
53.0,5.0,1996-01,277.566
53.0,5.0,1996-02,274.781
53.0,5.0,1996-03,274.908
53.0,5.0,1996-04,279.528
53.0,5.0,1996-05,283.417
53.0,5.0,1996-06,287.312
53.0,5.0,1996-07,290.006
53.0,5.0,1996-08,291.916
53.0,5.0,1996-09,288.571
53.0,5.0,1996-10,286.204
53.0,5.0,1996-11,283.203
53.0,5.0,1996-12,278.591
53.0,5.0,1997-01,274.967
53.0,5.0,1997-02,276.484
53.0,5.0,1997-03,279.506
53.0,5.0,1997-04,281.280
53.0,5.0,1997-05,284.948
53.0,5.0,1997-06,288.972
53.0,5.0,1997-07,291.409
53.0,5.0,1997-08,294.213
53.0,5.0,1997-09,290.485
53.0,5.0,1997-10,286.434
53.0,5.0,1997-11,282.731
53.0,5.0,1997-12,280.086
53.0,5.0,1998-01,278.692
53.0,5.0,1998-02,278.317
53.0,5.0,1998-03,279.712
53.0,5.0,1998-04,282.223
53.0,5.0,1998-05,286.681
53.0,5.0,1998-06,289.182
53.0,5.0,1998-07,290.346
53.0,5.0,1998-08,291.472
53.0,5.0,1998-09,289.135
53.0,5.0,1998-10,285.787
53.0,5.0,1998-11,281.754
53.0,5.0,1998-12,279.173
53.0,5.0,1999-01,278.354
53.0,5.0,1999-02,277.300
53.0,5.0,1999-03,279.292
53.0,5.0,1999-04,282.780
53.0,5.0,1999-05,286.754
53.0,5.0,1999-06,289.570
53.0,5.0,1999-07,291.981
53.0,5.0,1999-08,292.273
53.0,5.0,1999-09,291.959
53.0,5.0,1999-10,286.380
53.0,5.0,1999-11,283.099
53.0,5.0,1999-12,279.609
53.0,5.0,2000-01,277.947
53.0,5.0,2000-02,278.474
53.0,5.0,2000-03,279.562
53.0,5.0,2000-04,281.821
53.0,5.0,2000-05,286.271
53.0,5.0,2000-06,289.161
53.0,5.0,2000-07,289.662
53.0,5.0,2000-08,292.420
53.0,5.0,2000-09,290.376
53.0,5.0,2000-10,286.976
53.0,5.0,2000-11,282.573
53.0,5.0,2000-12,281.004
53.0,5.0,2001-01,277.948
53.0,5.0,2001-02,277.877
53.0,5.0,2001-03,277.971
53.0,5.0,2001-04,280.898
53.0,5.0,2001-05,285.276
53.0,5.0,2001-06,288.875
53.0,5.0,2001-07,291.924
53.0,5.0,2001-08,292.917
53.0,5.0,2001-09,288.852
53.0,5.0,2001-10,287.977
53.0,5.0,2001-11,283.735
53.0,5.0,2001-12,280.461
53.0,5.0,2002-01,277.823
53.0,5.0,2002-02,279.312
53.0,5.0,2002-03,279.919
53.0,5.0,2002-04,282.528
53.0,5.0,2002-05,285.983
53.0,5.0,2002-06,289.678
53.0,5.0,2002-07,290.838
53.0,5.0,2002-08,293.772
53.0,5.0,2002-09,291.197
53.0,5.0,2002-10,286.272
53.0,5.0,2002-11,282.565
53.0,5.0,2002-12,279.998
53.0,5.0,2003-01,278.036
53.0,5.0,2003-02,276.142
53.0,5.0,2003-03,278.745
53.0,5.0,2003-04,282.040
53.0,5.0,2003-05,286.200
53.0,5.0,2003-06,291.187
53.0,5.0,2003-07,292.840
53.0,5.0,2003-08,294.146
53.0,5.0,2003-09,290.781
53.0,5.0,2003-10,285.607
53.0,5.0,2003-11,281.768
53.0,5.0,2003-12,279.891
53.0,5.0,2004-01,277.984
53.0,5.0,2004-02,278.094
53.0,5.0,2004-03,278.425
53.0,5.0,2004-04,282.957
53.0,5.0,2004-05,286.110
53.0,5.0,2004-06,289.187
53.0,5.0,2004-07,291.207
53.0,5.0,2004-08,293.227
53.0,5.0,2004-09,289.872
53.0,5.0,2004-10,286.099
53.0,5.0,2004-11,283.118
53.0,5.0,2004-12,279.845
53.0,5.0,2005-01,278.896
53.0,5.0,2005-02,277.148
53.0,5.0,2005-03,277.186
53.0,5.0,2005-04,282.411
53.0,5.0,2005-05,285.169
53.0,5.0,2005-06,288.955
53.0,5.0,2005-07,291.399
53.0,5.0,2005-08,290.878
53.0,5.0,2005-09,291.282
53.0,5.0,2005-10,287.589
53.0,5.0,2005-11,284.633
53.0,5.0,2005-12,280.661
53.0,5.0,2006-01,277.449
53.0,5.0,2006-02,276.504
53.0,5.0,2006-03,276.439
53.0,5.0,2006-04,281.326
53.0,5.0,2006-05,285.613
53.0,5.0,2006-06,289.269
53.0,5.0,2006-07,293.900
53.0,5.0,2006-08,292.459
53.0,5.0,2006-09,291.434
53.0,5.0,2006-10,288.656
53.0,5.0,2006-11,284.312
53.0,5.0,2006-12,281.818
53.0,5.0,2007-01,280.402
53.0,5.0,2007-02,278.991
53.0,5.0,2007-03,280.628
53.0,5.0,2007-04,284.469
53.0,5.0,2007-05,287.611
53.0,5.0,2007-06,290.837
53.0,5.0,2007-07,291.158
53.0,5.0,2007-08,291.864
53.0,5.0,2007-09,289.485
53.0,5.0,2007-10,286.548
53.0,5.0,2007-11,282.208
53.0,5.0,2007-12,279.845
53.0,5.0,2008-01,278.307
53.0,5.0,2008-02,278.425
53.0,5.0,2008-03,279.168
53.0,5.0,2008-04,281.842
53.0,5.0,2008-05,287.223
53.0,5.0,2008-06,290.041
53.0,5.0,2008-07,291.517
53.0,5.0,2008-08,291.934
53.0,5.0,2008-09,289.816
53.0,5.0,2008-10,286.072
53.0,5.0,2008-11,282.625
53.0,5.0,2008-12,279.543
53.0,5.0,2009-01,276.629
53.0,5.0,2009-02,275.742
53.0,5.0,2009-03,278.646
53.0,5.0,2009-04,283.455
53.0,5.0,2009-05,286.490
53.0,5.0,2009-06,289.557
53.0,5.0,2009-07,292.407
53.0,5.0,2009-08,292.893
53.0,5.0,2009-09,289.975
53.0,5.0,2009-10,285.752
53.0,5.0,2009-11,283.540
53.0,5.0,2009-12,280.334
53.0,5.0,2010-01,276.987
53.0,5.0,2010-02,274.959
53.0,5.0,2010-03,277.396
53.0,5.0,2010-04,282.242
53.0,5.0,2010-05,284.770
53.0,5.0,2010-06,288.842
53.0,5.0,2010-07,292.881
53.0,5.0,2010-08,291.899
53.0,5.0,2010-09,288.935
53.0,5.0,2010-10,286.065
53.0,5.0,2010-11,282.238
